SYMBOL	ENTREZID	GENENAME	469Siglec9minus	469Siglec9plus	474Siglec9minus	474Siglec9plus	475Siglec9minus	475Siglec9plus	477Siglec9minus	477Siglec9plus	483Siglec9minus	483Siglec9plus	485Siglec9minus	485Siglec9plus
HAUS5	23354	HAUS augmin like complex subunit 5	417	207	163	186	223	0	208	439	1	810	0	0
HAUS6	54801	HAUS augmin like complex subunit 6	214	455	947	434	402	2	194	192	95	60	1	525
HAUS7	55559	HAUS augmin like complex subunit 7	0	0	0	2	1	165	0	0	145	0	0	0
HAUS8	93323	HAUS augmin like complex subunit 8	419	737	488	662	3	74	0	180	290	2	0	1
HAVCR1	26762	hepatitis A virus cellular receptor 1	0	83	134	1	0	0	189	392	1	1	0	0
HAVCR1P1	100101266	hepatitis A virus cellular receptor 1 pseudogene 1	0	0	0	0	0	0	0	0	0	0	0	0
HAVCR2	84868	hepatitis A virus cellular receptor 2	1722	2413	1018	1327	56	2	1898	1402	4838	2285	1259	1653
HAX1	10456	HCLS1 associated protein X-1	1131	1371	747	1606	847	690	240	1671	1208	180	1028	1
HBA1	3039	hemoglobin subunit alpha 1	0	0	0	0	0	0	0	0	0	0	0	0
HBA2	3040	hemoglobin subunit alpha 2	0	0	0	0	0	0	0	0	0	0	0	0
HBB	3043	hemoglobin subunit beta	0	0	0	0	0	74	1	0	0	0	0	0
HBBP1	3044	hemoglobin subunit beta pseudogene 1	0	0	0	0	0	0	0	0	0	0	0	0
HBD	3045	hemoglobin subunit delta	0	0	0	0	0	0	0	0	0	0	0	0
HBD	100187828	hypophosphatemic bone disease	0	0	0	0	0	0	0	0	0	0	0	0
HBE1	3046	hemoglobin subunit epsilon 1	0	0	0	0	0	0	0	0	0	0	0	0
HBEGF	1839	heparin binding EGF like growth factor	93	262	232	181	0	0	451	52	34	28	620	0
HBG1	3047	hemoglobin subunit gamma 1	0	0	0	0	0	0	0	0	0	0	0	0
HBG2	3048	hemoglobin subunit gamma 2	0	0	0	0	0	0	0	0	0	0	0	0
HBM	3042	hemoglobin subunit mu	0	0	0	0	0	0	0	0	0	0	0	0
HBP1	26959	HMG-box transcription factor 1	3608	2447	3503	2857	3647	1778	1278	2506	3261	1283	312	839
HBQ1	3049	hemoglobin subunit theta 1	0	0	0	0	0	0	0	0	0	0	0	0
HBS1L	10767	HBS1 like translational GTPase	553	987	1561	1004	2168	587	2152	2734	1610	3	314	10
HBZ	3050	hemoglobin subunit zeta	0	0	0	0	0	0	0	0	0	0	0	0
HCAR1	27198	hydroxycarboxylic acid receptor 1	0	0	0	0	173	0	0	0	31	0	0	0
HCAR2	338442	hydroxycarboxylic acid receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
HCAR3	8843	hydroxycarboxylic acid receptor 3	0	0	0	13	0	0	0	0	0	0	0	0
HCCAT5	283902	hepatocellular carcinoma associated transcript 5 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
HCCS	3052	holocytochrome c synthase	360	323	24	0	804	0	0	296	622	0	0	2
HCFC1	3054	host cell factor C1	1700	1852	2393	1724	1878	672	3134	1180	2318	1106	253	0
HCFC1-AS1	100873990	HCFC1 antisense RNA 1	0	0	0	0	0	0	0	16	0	0	0	0
HCFC1R1	54985	host cell factor C1 regulator 1	0	11	0	0	340	0	0	205	0	1	0	12
HCFC2	29915	host cell factor C2	635	1337	259	737	1232	782	225	908	1141	0	1496	286
HCG11	493812	HLA complex group 11 (non-protein coding)	278	176	507	138	26	0	1	0	42	0	0	1
HCG14	414760	HLA complex group 14 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
HCG17	414778	HLA complex group 17 (non-protein coding)	0	9	99	310	0	0	0	0	0	0	0	0
HCG18	414777	HLA complex group 18 (non-protein coding)	1661	1271	3338	3630	3580	1656	3010	2629	2230	2282	1194	4
HCG2040054	644093	uncharacterized LOC644093	0	0	0	0	0	0	0	0	0	0	1	0
HCG22	285834	HLA complex group 22 (gene/pseudogene)	0	0	0	0	0	0	0	0	0	0	0	0
HCG23	414764	HLA complex group 23 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
HCG25	414765	HLA complex group 25 (non-protein coding)	0	0	0	0	512	0	0	0	0	0	0	0
HCG26	352961	HLA complex group 26 (non-protein coding)	574	218	1	147	531	366	116	416	84	38	0	0
HCG27	253018	HLA complex group 27 (non-protein coding)	3	26	0	0	0	0	19	0	0	0	0	0
HCG4	54435	HLA complex group 4 (non-protein coding)	0	29	0	0	0	0	0	0	0	0	0	0
HCG4B	80868	HLA complex group 4B (non-protein coding)	0	0	0	1	0	0	0	0	0	0	1	0
HCG9	10255	HLA complex group 9 (non-protein coding)	0	0	0	0	0	0	0	0	0	0	0	0
HCK	3055	HCK proto-oncogene, Src family tyrosine kinase	7	78	0	467	0	0	0	225	0	0	0	0
HCLS1	3059	hematopoietic cell-specific Lyn substrate 1	8373	9241	5085	5494	9307	5290	7605	10061	6122	7011	4548	2764
HCN1	348980	hyperpolarization activated cyclic nucleotide gated potassium channel 1	0	146	0	0	0	0	0	0	0	0	0	4
HCN2	610	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2	0	34	0	0	41	0	0	0	0	0	0	0
HCN3	57657	hyperpolarization activated cyclic nucleotide gated potassium channel 3	0	0	0	1	155	0	2	0	1	0	0	0
HCN4	10021	hyperpolarization activated cyclic nucleotide gated potassium channel 4	1	18	1	0	0	1	1	0	2	0	3	4
HCP5	10866	HLA complex P5 (non-protein coding)	2830	3905	1567	2251	2990	665	2268	3103	4727	1825	693	1240
HCRT	3060	hypocretin neuropeptide precursor	0	0	0	0	0	0	0	0	0	0	0	0
HCRTR1	3061	hypocretin receptor 1	0	0	0	0	0	0	2	0	0	0	0	0
HCRTR2	3062	hypocretin receptor 2	225	0	0	0	0	0	0	0	0	0	0	0
HCST	10870	hematopoietic cell signal transducer	2016	2189	1009	567	1680	643	1300	2032	1379	2685	458	405
HDAC1	3065	histone deacetylase 1	1369	1129	1053	1471	1262	603	415	2187	436	1714	304	1781
HDAC10	83933	histone deacetylase 10	86	346	1	43	81	1	1	0	144	0	0	1
HDAC11	79885	histone deacetylase 11	0	117	0	0	0	0	0	0	1	0	0	0
HDAC11-AS1	100874101	HDAC11 antisense RNA 1	0	0	0	0	0	0	0	0	22	0	0	0
HDAC2	3066	histone deacetylase 2	2071	1157	1134	1955	3052	2530	1648	2096	2264	5154	1319	824
HDAC3	8841	histone deacetylase 3	209	695	569	391	9	62	225	428	861	766	0	0
HDAC4	9759	histone deacetylase 4	1171	337	350	577	492	460	527	348	696	385	733	1325
HDAC5	10014	histone deacetylase 5	342	466	140	248	806	29	710	290	1503	1248	1	0
HDAC6	10013	histone deacetylase 6	557	445	0	59	134	417	555	212	353	1254	6	1
HDAC7	51564	histone deacetylase 7	614	215	260	486	506	234	196	187	163	167	295	0
HDAC8	55869	histone deacetylase 8	301	114	317	221	330	0	1	390	888	1	1	0
HDAC9	9734	histone deacetylase 9	334	200	0	1	315	1280	1	364	0	1	0	793
HDC	3067	histidine decarboxylase	1	0	196	0	0	0	0	0	0	0	0	0
HDDC2	51020	HD domain containing 2	684	1282	937	396	604	425	318	1478	1284	1361	42	1
HDDC3	374659	HD domain containing 3	11	96	337	0	158	0	0	0	0	0	0	0
HDGF	3068	heparin binding growth factor	7184	5535	5170	5866	5727	3760	3476	4226	5848	2907	3567	650
HDGFL1	154150	HDGF like 1	0	0	0	0	0	0	0	0	0	0	1	0
HDHD2	84064	haloacid dehalogenase like hydrolase domain containing 2	373	688	1009	117	549	119	733	582	468	304	12	4
HDHD3	81932	haloacid dehalogenase like hydrolase domain containing 3	25	40	0	261	0	0	0	0	0	0	0	0
HDLBP	3069	high density lipoprotein binding protein	3126	3138	2821	2922	3525	2280	4346	5461	6278	2312	5016	1663
HDX	139324	highly divergent homeobox	0	0	10	0	123	0	1	0	228	0	0	0
HEATR1	55127	HEAT repeat containing 1	1203	1556	1024	1090	1853	730	1909	2006	1421	985	843	776
HEATR3	55027	HEAT repeat containing 3	17	141	77	4	4	0	814	0	654	29	2	380
HEATR4	399671	HEAT repeat containing 4	0	0	0	0	0	0	0	0	0	0	0	0
HEATR5A	25938	HEAT repeat containing 5A	338	161	533	355	1371	6	91	135	717	571	1286	578
HEATR5B	54497	HEAT repeat containing 5B	1630	1940	1382	1097	2703	483	1268	2116	1268	807	0	682
HEATR6	63897	HEAT repeat containing 6	429	379	196	11	12	0	0	220	219	683	1	1
HEATR9	256957	HEAT repeat containing 9	3	5	370	0	363	0	0	0	4	166	0	0
HEBP1	50865	heme binding protein 1	53	250	0	3	72	16	0	213	14	1613	0	0
HEBP2	23593	heme binding protein 2	823	690	247	532	789	959	525	1372	342	507	19	2
HECA	51696	hdc homolog, cell cycle regulator	8932	10533	9947	10419	18098	6839	4616	8359	9243	8639	6401	2290
HECTD1	25831	HECT domain E3 ubiquitin protein ligase 1	6109	5338	8279	3899	6654	2766	6135	3890	4314	1498	2323	1524
HECTD2	143279	HECT domain E3 ubiquitin protein ligase 2	269	232	179	177	66	0	0	549	242	423	0	0
HECTD2-AS1	100188947	HECTD2 antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
HECTD3	79654	HECT domain E3 ubiquitin protein ligase 3	23	227	876	203	831	121	527	127	910	877	1	206
HECTD4	283450	HECT domain E3 ubiquitin protein ligase 4	3436	2216	1396	1934	2294	1905	2043	2160	1729	696	17	1233
HECW1	23072	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	0	0	0	3	5	1	1	0	4	0	1	1
HECW2	57520	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	183	0	0	0	0	427	0	185	0	27	0	0
HEG1	57493	heart development protein with EGF like domains 1	4750	3722	3454	2251	2495	2582	1843	5477	3040	2118	822	485
HEIH	100859930	hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA	4	214	10	160	14	283	1	34	0	985	578	1
HELB	92797	DNA helicase B	2291	3442	1847	2144	3122	1376	1766	2452	1992	1417	445	32
HELLS	3070	helicase, lymphoid specific	902	1136	362	837	624	1	811	1834	1459	2996	7	4
HELQ	113510	helicase, POLQ like	723	150	736	67	41	346	337	627	576	608	1089	1061
HELT	391723	helt bHLH transcription factor	0	0	0	0	0	0	0	0	0	0	0	0
HELZ	9931	helicase with zinc finger	6423	6089	6162	7912	7272	2814	6463	6250	5445	7785	4484	2591
HELZ2	85441	helicase with zinc finger 2	1073	1778	1215	1403	621	342	743	1171	2049	797	420	748
HEMGN	55363	hemogen	0	0	0	0	0	0	0	0	0	0	0	0
HEMK1	51409	HemK methyltransferase family member 1	472	26	0	48	0	280	53	51	0	0	0	0
HENMT1	113802	HEN methyltransferase 1	166	43	1041	782	520	684	420	203	2	1	394	0
HEPACAM	220296	hepatic and glial cell adhesion molecule	0	0	0	0	0	0	0	0	0	0	0	0
HEPACAM2	253012	HEPACAM family member 2	0	0	0	0	0	0	0	0	0	0	0	0
HEPH	9843	hephaestin	0	0	0	0	0	0	0	0	0	0	0	0
HEPHL1	341208	hephaestin like 1	0	0	0	0	0	0	0	0	0	0	0	0
HEPN1	641654	hepatocellular carcinoma, down-regulated 1	0	0	0	0	0	0	0	0	0	0	0	0
HERC1	8925	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	16225	14999	17533	15287	20056	7546	14388	16991	12400	16483	6596	4738
HERC2	8924	HECT and RLD domain containing E3 ubiquitin protein ligase 2	2448	1732	2121	965	1672	1232	2218	1953	2129	1122	796	5
HERC2P10	390561	hect domain and RLD 2 pseudogene 10	0	0	0	0	0	0	0	0	0	0	0	1
HERC2P2	400322	hect domain and RLD 2 pseudogene 2	130	1	341	35	0	117	23	140	110	0	50	0
HERC2P3	283755	hect domain and RLD 2 pseudogene 3	531	39	1	0	0	0	0	0	879	0	0	0
HERC2P4	100289574	hect domain and RLD 2 pseudogene 4	0	0	0	0	0	0	0	0	0	0	1	0
HERC2P7	100132101	hect domain and RLD 2 pseudogene 7	0	0	0	0	0	0	0	0	0	0	0	0
HERC2P9	440248	hect domain and RLD 2 pseudogene 9	0	230	35	0	0	0	400	0	0	0	0	0
HERC3	8916	HECT and RLD domain containing E3 ubiquitin protein ligase 3	1853	1536	2092	2174	1468	879	1157	671	1860	1266	1	2
HERC4	26091	HECT and RLD domain containing E3 ubiquitin protein ligase 4	1594	752	668	1041	1305	48	1286	1869	725	2699	0	62
HERC5	51191	HECT and RLD domain containing E3 ubiquitin protein ligase 5	980	350	526	401	1694	563	1174	1705	1629	272	2	1
HERC6	55008	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6	951	1075	315	622	297	93	835	1728	1038	1126	668	1
HERPUD1	9709	homocysteine inducible ER protein with ubiquitin like domain 1	4355	6332	4550	6931	3480	2377	2818	8789	6333	5850	1478	1628
HERPUD2	64224	HERPUD family member 2	6158	5908	5254	4864	6662	3952	2778	8104	4140	4344	2698	2556
HES1	3280	hes family bHLH transcription factor 1	0	0	0	0	273	0	0	0	0	0	0	0
HES2	54626	hes family bHLH transcription factor 2	0	0	0	0	0	0	0	0	0	0	0	0
HES3	390992	hes family bHLH transcription factor 3	0	0	0	0	0	0	0	0	0	0	2	0
HES4	57801	hes family bHLH transcription factor 4	0	0	0	0	0	0	0	0	0	0	0	0
HES5	388585	hes family bHLH transcription factor 5	0	0	0	0	0	0	0	0	0	0	0	0
HES6	55502	hes family bHLH transcription factor 6	0	0	216	0	0	0	0	0	0	0	0	0
HES7	84667	hes family bHLH transcription factor 7	0	0	0	0	0	0	0	170	0	0	0	0
HESX1	8820	HESX homeobox 1	0	0	0	3	0	0	0	0	0	0	0	0
HEXA	3073	hexosaminidase subunit alpha	304	600	303	601	626	208	255	475	731	182	0	1419
HEXA-AS1	80072	HEXA antisense RNA 1	0	0	0	211	0	0	0	0	0	0	0	0
HEXB	3074	hexosaminidase subunit beta	1671	1236	990	554	1219	772	102	899	696	669	51	1010
HEXDC	284004	hexosaminidase D	7	49	0	0	0	0	0	0	1	0	0	0
HEXIM1	10614	hexamethylene bisacetamide inducible 1	7132	8250	16254	11305	22309	10321	11510	12203	7480	5238	3784	4340
HEXIM2	124790	hexamethylene bisacetamide inducible 2	0	241	0	0	0	0	0	0	0	0	2	0
HEY1	23462	hes related family bHLH transcription factor with YRPW motif 1	0	0	6	0	0	1	3	0	4	2	5	5
HEY2	23493	hes related family bHLH transcription factor with YRPW motif 2	0	0	0	0	111	0	0	0	0	0	0	0
HEYL	26508	hes related family bHLH transcription factor with YRPW motif-like	0	0	0	0	0	0	0	0	0	1	0	0
HFE	3077	hemochromatosis	0	241	0	0	0	0	186	0	0	0	0	0
HFE2	148738	hemochromatosis type 2 (juvenile)	0	0	0	0	0	0	0	0	0	0	0	0
HFM1	164045	HFM1, ATP dependent DNA helicase homolog	0	0	0	0	0	0	0	0	0	0	0	0
HGC6.3	100128124	uncharacterized LOC100128124	0	0	0	0	0	0	0	0	0	0	0	0
HGD	3081	homogentisate 1,2-dioxygenase	117	0	5	0	0	1	0	0	0	0	0	0
HGF	3082	hepatocyte growth factor	0	0	82	22	0	0	0	0	0	0	0	0
HGFAC	3083	HGF activator	0	0	117	0	0	0	0	0	0	0	0	0
HGH1	51236	HGH1 homolog	0	47	1	2	479	0	0	94	162	809	0	0
HGS	9146	hepatocyte growth factor-regulated tyrosine kinase substrate	356	909	398	411	816	733	53	274	163	1	0	1
HGSNAT	138050	heparan-alpha-glucosaminide N-acetyltransferase	1671	962	1878	3912	3817	846	2207	4149	1813	877	563	704
HHAT	55733	hedgehog acyltransferase	222	0	88	91	0	152	0	0	0	0	0	0
HHATL	57467	hedgehog acyltransferase like	0	0	0	0	0	0	0	0	289	0	0	0
HHEX	3087	hematopoietically expressed homeobox	89	0	0	0	562	296	0	0	367	0	0	0
HHIP	64399	hedgehog interacting protein	0	0	0	0	0	0	0	0	0	1	0	0
HHIP-AS1	646576	HHIP antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
HHIPL1	84439	HHIP like 1	0	0	0	0	0	0	0	0	0	0	0	0
HHIPL2	79802	HHIP like 2	0	0	0	0	0	0	0	0	0	0	0	0
HHLA1	10086	HERV-H LTR-associating 1	0	0	0	0	0	0	0	0	0	0	0	0
HHLA2	11148	HERV-H LTR-associating 2	0	0	0	131	0	0	0	0	0	0	0	0
HHLA3	11147	HERV-H LTR-associating 3	0	91	0	0	0	0	0	0	0	0	0	0
HIBADH	11112	3-hydroxyisobutyrate dehydrogenase	205	83	0	0	0	1	0	115	353	463	0	0
HIBCH	26275	3-hydroxyisobutyryl-CoA hydrolase	1078	127	593	416	1445	529	317	412	826	830	891	0
HIC1	3090	HIC ZBTB transcriptional repressor 1	191	351	37	24	615	0	0	426	286	0	0	1
HIC2	23119	HIC ZBTB transcriptional repressor 2	252	304	561	801	1364	92	329	353	1325	1	529	0
HID1	283987	HID1 domain containing	1	0	0	0	3	0	0	0	283	0	0	0
HID1-AS1	102723641	HID1 antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
HIF1A	3091	hypoxia inducible factor 1 alpha subunit	15469	13237	10195	12776	8005	7486	9893	23394	19803	15603	3454	6465
HIF1A-AS1	100750246	HIF1A antisense RNA 1	0	0	0	0	0	0	0	0	0	0	0	0
HIF1A-AS2	100750247	HIF1A antisense RNA 2	0	0	0	0	0	0	0	0	0	0	0	0
HIF1AN	55662	hypoxia inducible factor 1 alpha subunit inhibitor	1021	1701	2152	1753	3348	966	576	1364	1300	2492	1935	2
HIF3A	64344	hypoxia inducible factor 3 alpha subunit	0	0	0	0	0	0	1	0	0	0	0	0
HIGD1A	25994	HIG1 hypoxia inducible domain family member 1A	768	1132	501	636	978	11	1506	1065	2027	961	1887	2
HIGD1B	51751	HIG1 hypoxia inducible domain family member 1B	0	0	0	0	0	0	0	0	0	0	0	0
HIGD1C	613227	HIG1 hypoxia inducible domain family member 1C	0	0	0	0	0	0	0	0	0	0	0	0
HIGD2A	192286	HIG1 hypoxia inducible domain family member 2A	1122	505	1303	2	800	0	280	922	246	195	0	1
HIGD2B	123346	HIG1 hypoxia inducible domain family member 2B	0	47	0	0	0	0	0	0	0	1	0	0
HILPDA	29923	hypoxia inducible lipid droplet associated	0	86	0	69	0	0	0	2	199	0	0	0
HILS1	373861	histone linker H1 domain, spermatid-specific 1 (pseudogene)	0	0	0	0	0	0	0	0	0	0	0	0
HINFP	25988	histone H4 transcription factor	47	0	321	0	750	2	0	0	1	0	0	1
HINT1	3094	histidine triad nucleotide binding protein 1	8797	8782	5245	5851	5708	4656	4555	12367	4894	7517	673	989
HINT2	84681	histidine triad nucleotide binding protein 2	1	0	39	0	0	0	0	0	0	0	0	0
HINT3	135114	histidine triad nucleotide binding protein 3	24	460	523	904	342	359	422	1680	809	1485	1	0
HIP1	3092	huntingtin interacting protein 1	1480	593	327	1469	571	997	689	1274	877	2179	463	175
HIP1R	9026	huntingtin interacting protein 1 related	394	517	171	78	1	1	10	128	416	617	36	1
HIPK1	204851	homeodomain interacting protein kinase 1	12712	14438	12848	17447	23772	14098	11200	19811	16939	10436	10646	3502
HIPK1-AS1	101928846	HIPK1 antisense RNA 1	119	0	0	0	0	64	6	269	0	0	0	0
HIPK2	28996	homeodomain interacting protein kinase 2	1476	1411	1409	2094	2574	1264	3247	1434	1113	2286	623	128
HIPK3	10114	homeodomain interacting protein kinase 3	8700	7424	6351	7066	12128	4066	8151	12515	9855	7150	3253	1855
HIPK4	147746	homeodomain interacting protein kinase 4	0	0	0	0	0	0	0	0	0	0	0	0
HIRA	7290	histone cell cycle regulator	2808	949	1336	1268	1261	71	599	1556	626	2	9	302
HIRIP3	8479	HIRA interacting protein 3	1	458	247	268	1136	370	50	653	936	237	3	1
HIST1H1A	3024	histone cluster 1 H1 family member a	0	0	0	2	0	0	0	0	0	200	0	0
HIST1H1B	3009	histone cluster 1 H1 family member b	679	379	152	643	415	9	0	893	544	59	0	1107
HIST1H1C	3006	histone cluster 1 H1 family member c	2433	1999	2787	2647	1964	1469	1838	3393	734	1417	770	784
HIST1H1D	3007	histone cluster 1 H1 family member d	976	277	1	317	620	0	584	112	1	135	0	0
HIST1H1E	3008	histone cluster 1 H1 family member e	4	252	282	335	7	25	0	0	0	236	181	0
HIST1H1T	3010	histone cluster 1 H1 family member t	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AA	221613	histone cluster 1 H2A family member a	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AB	8335	histone cluster 1 H2A family member b	0	78	0	0	464	0	0	118	0	0	0	46
HIST1H2AC	8334	histone cluster 1 H2A family member c	2029	3649	4267	6476	4092	1688	1403	3965	836	1223	233	0
HIST1H2AD	3013	histone cluster 1 H2A family member d	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AE	3012	histone cluster 1 H2A family member e	560	1341	1493	1716	1164	396	531	1329	1373	3	0	0
HIST1H2AG	8969	histone cluster 1 H2A family member g	266	1456	786	881	2039	816	298	1508	341	248	98	805
HIST1H2AH	85235	histone cluster 1 H2A family member h	314	689	285	151	734	154	292	1054	648	0	1	1
HIST1H2AI	8329	histone cluster 1 H2A family member i	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2AJ	8331	histone cluster 1 H2A family member j	0	0	0	0	0	0	0	162	0	896	0	0
HIST1H2AK	8330	histone cluster 1 H2A family member k	0	217	0	150	161	0	9	0	0	0	0	1
HIST1H2AL	8332	histone cluster 1 H2A family member l	0	293	326	2057	0	0	133	803	8	0	0	17
HIST1H2AM	8336	histone cluster 1 H2A family member m	0	104	0	230	0	0	55	311	0	0	0	0
HIST1H2APS1	387319	histone cluster 1 H2A pseudogene 1	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BA	255626	histone cluster 1 H2B family member a	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H2BB	3018	histone cluster 1 H2B family member b	36	21	0	92	0	25	0	238	0	0	0	0
HIST1H2BC	8347	histone cluster 1 H2B family member c	2658	3571	2471	3850	3239	2152	1350	6291	353	2703	1064	271
HIST1H2BD	3017	histone cluster 1 H2B family member d	1449	1428	2163	1850	3267	1202	502	1852	1159	793	715	686
HIST1H2BE	8344	histone cluster 1 H2B family member e	684	630	416	228	175	513	0	119	0	678	18	31
HIST1H2BF	8343	histone cluster 1 H2B family member f	760	2214	2262	3051	3402	1886	2452	5765	716	2256	550	545
HIST1H2BG	8339	histone cluster 1 H2B family member g	381	742	647	1508	375	253	449	462	759	5	1	0
HIST1H2BH	8345	histone cluster 1 H2B family member h	861	990	844	889	913	708	435	1893	839	380	0	919
HIST1H2BI	8346	histone cluster 1 H2B family member i	358	899	6	250	940	15	81	736	77	11	0	0
HIST1H2BJ	8970	histone cluster 1 H2B family member j	613	308	20	76	165	24	155	354	16	0	0	0
HIST1H2BK	85236	histone cluster 1 H2B family member k	643	734	37	201	40	754	39	853	36	124	219	1326
HIST1H2BL	8340	histone cluster 1 H2B family member l	28	60	0	298	0	0	1062	629	2	26	0	1
HIST1H2BM	8342	histone cluster 1 H2B family member m	839	7	356	138	190	0	1	443	10	1	0	0
HIST1H2BN	8341	histone cluster 1 H2B family member n	2	16	4	27	52	9	0	1	0	232	0	181
HIST1H2BO	8348	histone cluster 1 H2B family member o	10	68	39	999	514	36	0	670	72	8	734	0
HIST1H3A	8350	histone cluster 1 H3 family member a	152	158	115	207	0	0	0	0	290	0	0	273
HIST1H3B	8358	histone cluster 1 H3 family member b	0	0	0	270	0	0	0	0	0	0	0	0
HIST1H3C	8352	histone cluster 1 H3 family member c	16	75	0	488	958	0	0	789	0	0	0	0
HIST1H3D	8351	histone cluster 1 H3 family member d	52	83	84	148	156	365	637	51	544	0	0	0
HIST1H3E	8353	histone cluster 1 H3 family member e	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H3F	8968	histone cluster 1 H3 family member f	0	0	1	0	0	0	0	0	0	0	1	0
HIST1H3G	8355	histone cluster 1 H3 family member g	0	0	0	167	0	0	0	0	0	0	0	0
HIST1H3H	8357	histone cluster 1 H3 family member h	169	686	227	850	41	58	50	402	0	1	0	1
HIST1H3I	8354	histone cluster 1 H3 family member i	0	20	0	0	0	0	1	0	0	0	1	0
HIST1H3J	8356	histone cluster 1 H3 family member j	8	52	0	2	9	0	0	5	40	0	0	0
HIST1H4A	8359	histone cluster 1 H4 family member a	1	3	49	0	126	0	0	380	0	0	0	2
HIST1H4B	8366	histone cluster 1 H4 family member b	0	62	2	79	41	0	0	0	0	262	0	0
HIST1H4C	8364	histone cluster 1 H4 family member c	62	190	275	291	11	0	0	225	0	107	0	0
HIST1H4D	8360	histone cluster 1 H4 family member d	0	351	280	161	170	0	0	0	0	0	0	0
HIST1H4E	8367	histone cluster 1 H4 family member e	950	2109	1112	2281	438	418	4	638	1011	1002	589	1460
HIST1H4F	8361	histone cluster 1 H4 family member f	253	322	20	425	662	107	0	166	0	0	0	0
HIST1H4G	8369	histone cluster 1 H4 family member g	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4H	8365	histone cluster 1 H4 family member h	2	529	0	395	1	822	319	1340	354	157	0	0
HIST1H4I	8294	histone cluster 1 H4 family member i	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4J	8363	histone cluster 1 H4 family member j	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4K	8362	histone cluster 1 H4 family member k	0	0	0	0	0	0	0	0	0	0	0	0
HIST1H4L	8368	histone cluster 1 H4 family member l	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AA3	8337	histone cluster 2 H2A family member a3	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AA4	723790	histone cluster 2 H2A family member a4	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2AB	317772	histone cluster 2 H2A family member b	1	51	0	387	0	0	0	0	0	0	0	0
HIST2H2AC	8338	histone cluster 2 H2A family member c	2563	6666	4355	5648	3634	1045	1486	2377	1161	2582	3051	1362
HIST2H2BA	337875	histone cluster 2 H2B family member a (pseudogene)	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H2BC	337873	histone cluster 2 H2B family member c (pseudogene)	64	0	0	0	0	0	0	0	0	0	0	0
HIST2H2BE	8349	histone cluster 2 H2B family member e	1638	1534	2688	3594	1813	1920	710	3248	767	422	34	1
HIST2H2BF	440689	histone cluster 2 H2B family member f	554	1357	638	1622	1083	664	123	1576	185	109	372	95
HIST2H3A	333932	histone cluster 2 H3 family member a	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H3C	126961	histone cluster 2 H3 family member c	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H3D	653604	histone cluster 2 H3 family member d	0	0	0	0	2	0	0	0	0	0	0	0
HIST2H4A	8370	histone cluster 2 H4 family member a	0	0	0	0	0	0	0	0	0	0	0	0
HIST2H4B	554313	histone cluster 2 H4 family member b	0	0	0	0	0	0	0	0	0	0	0	0
HIST3H2A	92815	histone cluster 3 H2A	1	425	0	310	0	0	0	126	1	0	0	0
HIST3H2BB	128312	histone cluster 3 H2B family member b	4	111	33	0	0	0	0	267	425	1	0	124
HIST3H3	8290	histone cluster 3 H3	0	0	0	0	0	0	0	0	0	0	0	0
HIST4H4	121504	histone cluster 4 H4	0	66	122	4	9	295	0	0	0	0	54	0
HIVEP1	3096	human immunodeficiency virus type I enhancer binding protein 1	1921	2382	4508	4627	5070	1834	2137	5991	3612	4242	3950	2228
HIVEP2	3097	human immunodeficiency virus type I enhancer binding protein 2	7921	6829	12495	10993	12752	6671	4495	7317	8158	4333	5300	3741
HIVEP3	59269	human immunodeficiency virus type I enhancer binding protein 3	2573	2008	1202	536	1778	777	1090	1765	1522	1386	998	639
HJURP	55355	Holliday junction recognition protein	50	42	25	182	0	0	44	0	0	178	0	0
